dataset,optimizer,iteration,variation,runtime
FaceAll,adam-1000-1,24_1249157910689084546,31.58561951914803,280.6262867450714
FaceAll,ssg-1000-1,1_256115842121331849,28.697007564622513,618.2661490440369
FaceAll,adam-1000-1,25_71312126747997323,32.90006906050053,270.8149869441986
FaceAll,ssg-1000-1,7_1969627748196283548,28.524430912969866,611.3733861446381
FaceAll,ssg-1000-1,11_652885608120579232,28.524430912969866,602.753454208374
FaceAll,ssg-1000-1,6_1299573267601683621,28.524430912969866,621.2074778079987
ElectricDevices,adam-1000-10,18_1909916020470838446,86.59321571995206,822.5600228309631
ElectricDevices,ssg-1000-10,9_1674997664615101617,46.79590062576064,1751.677095413208
FaceAll,ssg-1000-1,3_1212407834042299578,28.524430912969866,655.7921533584595
ElectricDevices,ssg-1000-10,8_1492763507915879612,46.79590062576064,1777.8644466400146
FaceAll,adam-1000-1,29_1053393713654265024,34.71161404956665,283.18325448036194
FaceAll,ssg-1000-1,4_967630707176109254,28.524430912969866,658.2098758220673
FaceAll,ssg-1000-1,0_1743630279932507335,28.524430912969866,682.1099927425385
FaceAll,ssg-1000-1,14_641326992133584075,27.465611832666102,625.7766826152802
ElectricDevices,ssg-1000-10,6_559638775747966162,46.79590062576064,1828.3510313034058
ElectricDevices,ssg-1000-10,13_905196588660290773,46.79590062576064,1765.849219083786
FaceAll,ssg-1000-1,2_2222360941201061081,28.524430912969866,692.0482754707336
FaceAll,ssg-1000-1,17_359642008702022878,28.524430912969866,641.2590134143829
FaceAll,ssg-1000-1,8_139644025635206369,28.524430912969866,673.3414032459259
FaceAll,ssg-1000-10,0_406985879882429665,30.56327318797214,284.84532475471497
FaceAll,ssg-1000-10,1_1265924363501040869,30.240061669507803,282.1486654281616
FaceAll,ssg-1000-1,10_1815073796726322405,28.524430912969866,672.6291127204895
FaceAll,ssg-1000-1,18_1590916361171629296,28.524430912969866,658.9892611503601
ElectricDevices,ssg-1000-10,12_1855797508395889919,46.79590062576064,1809.7032272815704
FaceAll,ssg-1000-1,19_1110496300286997762,27.594126008387395,676.1752464771271
ElectricDevices,ssg-1000-10,16_66121332353266948,46.79590062576064,1778.2560279369354
FaceAll,ssg-1000-1,24_144442844134634764,27.594126008387395,677.7993824481964
FaceAll,ssg-1000-1,20_1006327469159871763,28.524430912969866,692.0101163387299
ElectricDevices,ssg-1000-10,25_1510161630157993237,46.79590062576064,1738.0393595695496
FaceAll,ssg-1000-10,3_226299285799302437,31.098705022017484,297.24005341529846
ElectricDevices,ssg-1000-10,22_1717571854354216233,46.79590062576064,1782.8082568645477
ElectricDevices,ssg-1000-10,11_1110983383938102570,46.79590062576064,1853.548436164856
FaceAll,ssg-1000-1,29_2175348023020614957,27.513474656071814,676.9394910335541
ElectricDevices,ssg-1000-10,18_1473081700022875438,46.79590062576064,1811.3289024829865
FaceAll,ssg-1000-1,21_1435157894713439536,27.465611832666102,720.6441860198975
FaceAll,adam-1000-1,2_1647462045164893488,35.35225970594883,657.9111258983612
FaceAll,ssg-1000-10,8_461270967968986425,29.968025797377827,265.9634714126587
FaceAll,ssg-1000-1,28_958293654433035581,27.594126008387395,699.9411392211914
FaceAll,ssg-1000-10,6_94425510431290687,30.340898898198954,286.1922838687897
ElectricDevices,ssg-1000-10,14_209537780789671232,46.79590062576064,1858.2108566761017
FaceAll,adam-1000-1,3_2235164754106512708,35.35225970594883,665.3536198139191
ElectricDevices,ssg-1000-10,15_26214557823137095,46.79590062576064,1851.288179397583
FaceAll,ssg-1000-10,7_2215724838771619144,29.59149420382306,284.28923535346985
ElectricDevices,adam-1000-10,24_1985981334392010062,76.14671939022323,850.9945824146271
ElectricDevices,ssg-1000-10,19_709987095241684303,46.79590062576064,1830.0707306861877
FaceAll,adam-1000-1,0_1948411571826718032,34.83867051567389,706.7944183349609
ElectricDevices,ssg-1000-10,20_2057806931476477268,46.79590062576064,1828.0652730464935
ElectricDevices,ssg-1000-10,26_2002748886715594078,46.79590062576064,1807.486223936081
ElectricDevices,ssg-1000-10,23_1185184475894379874,46.79590062576064,1837.5175902843475
FaceAll,ssg-1000-10,10_1741884255467599207,33.63842599458821,280.0037839412689
FaceAll,ssg-1000-10,12_1439005635654841707,33.63842599458821,267.4716639518738
FaceAll,adam-1000-1,10_2183954450287031664,30.86547820179224,641.487478017807
ElectricDevices,ssg-1000-10,17_2055420991244203378,47.65497217437734,1880.5639517307281
FaceAll,ssg-1000-10,9_1825835816538994038,38.311777123065134,296.9343423843384
